Year,Round Number,Circuit Name,Race Name,Mean Track Temperature,Rainfall Status,Driver Abbr,Team,Driver Number,Sprint Position,Sprint Points,Quali Position,Race Position,Race Points
2023,17,Losail,Qatar Grand Prix,36.77,Dry,GAS,Alpine,10,9.0,0,7.0,12,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,PER,Red Bull Racing,11,18.0,0,13.0,10,1.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,ALO,Aston Martin,14,8.0,1,4.0,6,8.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,LEC,Ferrari,16,12.0,0,5.0,5,10.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,STR,Aston Martin,18,13.0,0,17.0,11,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,SAR,Williams,2,19.0,0,16.0,R,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,MAG,Haas F1 Team,20,14.0,0,19.0,14,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,TSU,AlphaTauri,22,11.0,0,11.0,15,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,ALB,Williams,23,7.0,2,14.0,13,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,ZHO,Alfa Romeo,24,15.0,0,20.0,9,2.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,HUL,Haas F1 Team,27,16.0,0,15.0,16,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,OCO,Alpine,31,17.0,0,8.0,7,6.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,NOR,McLaren,4,3.0,6,10.0,3,15.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,LAW,AlphaTauri,40,20.0,0,18.0,17,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,HAM,Mercedes,44,5.0,4,3.0,R,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,SAI,Ferrari,55,6.0,3,12.0,20,0.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,RUS,Mercedes,63,4.0,5,2.0,4,12.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,BOT,Alfa Romeo,77,10.0,0,9.0,8,4.0
2023,17,Losail,Qatar Grand Prix,36.77,Dry,PIA,McLaren,81,1.0,8,6.0,2,18.0
2023,18,Austin,United States Grand Prix,39.51,Rain,VER,Red Bull Racing,1,1.0,8,6.0,1,25.0
2023,18,Austin,United States Grand Prix,39.51,Rain,GAS,Alpine,10,7.0,2,7.0,6,8.0
2023,18,Austin,United States Grand Prix,39.51,Rain,PER,Red Bull Racing,11,5.0,4,9.0,4,12.0
2023,18,Austin,United States Grand Prix,39.51,Rain,ALO,Aston Martin,14,13.0,0,17.0,R,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,LEC,Ferrari,16,3.0,6,1.0,20,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,STR,Aston Martin,18,20.0,0,19.0,7,6.0
2023,18,Austin,United States Grand Prix,39.51,Rain,SAR,Williams,2,19.0,0,20.0,10,1.0
2023,18,Austin,United States Grand Prix,39.51,Rain,MAG,Haas F1 Team,20,18.0,0,14.0,14,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,TSU,AlphaTauri,22,14.0,0,11.0,8,5.0
2023,18,Austin,United States Grand Prix,39.51,Rain,ALB,Williams,23,9.0,0,18.0,9,2.0
2023,18,Austin,United States Grand Prix,39.51,Rain,ZHO,Alfa Romeo,24,17.0,0,12.0,13,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,HUL,Haas F1 Team,27,15.0,0,16.0,11,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,RIC,AlphaTauri,3,12.0,0,15.0,15,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,OCO,Alpine,31,11.0,0,8.0,R,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,NOR,McLaren,4,4.0,5,2.0,2,18.0
2023,18,Austin,United States Grand Prix,39.51,Rain,HAM,Mercedes,44,2.0,7,3.0,19,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,SAI,Ferrari,55,6.0,3,4.0,3,15.0
2023,18,Austin,United States Grand Prix,39.51,Rain,RUS,Mercedes,63,8.0,1,5.0,5,10.0
2023,18,Austin,United States Grand Prix,39.51,Rain,BOT,Alfa Romeo,77,16.0,0,13.0,12,0.0
2023,18,Austin,United States Grand Prix,39.51,Rain,PIA,McLaren,81,10.0,0,10.0,R,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,VER,Red Bull Racing,1,,0,3.0,1,25.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,GAS,Alpine,10,,0,11.0,11,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,PER,Red Bull Racing,11,,0,5.0,R,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,ALO,Aston Martin,14,,0,13.0,18,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,LEC,Ferrari,16,,0,1.0,3,15.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,STR,Aston Martin,18,,0,18.0,17,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,SAR,Williams,2,,0,20.0,16,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,MAG,Haas F1 Team,20,,0,17.0,R,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,TSU,AlphaTauri,22,,0,15.0,12,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,ALB,Williams,23,,0,14.0,9,2.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,ZHO,Alfa Romeo,24,,0,10.0,14,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,HUL,Haas F1 Team,27,,0,12.0,13,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,RIC,AlphaTauri,3,,0,4.0,7,6.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,OCO,Alpine,31,,0,16.0,10,1.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,NOR,McLaren,4,,0,19.0,5,10.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,HAM,Mercedes,44,,0,6.0,2,19.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,SAI,Ferrari,55,,0,2.0,4,12.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,RUS,Mercedes,63,,0,8.0,6,8.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,BOT,Alfa Romeo,77,,0,9.0,15,0.0
2023,19,Mexico City,Mexico City Grand Prix,42.58,Rain,PIA,McLaren,81,,0,7.0,8,4.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,VER,Red Bull Racing,1,1.0,8,1.0,1,25.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,GAS,Alpine,10,13.0,0,13.0,7,6.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,PER,Red Bull Racing,11,3.0,6,9.0,4,12.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,ALO,Aston Martin,14,11.0,0,4.0,3,15.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,LEC,Ferrari,16,5.0,4,2.0,20,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,STR,Aston Martin,18,12.0,0,3.0,5,10.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,SAR,Williams,2,20.0,0,19.0,11,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,MAG,Haas F1 Team,20,16.0,0,14.0,R,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,TSU,AlphaTauri,22,6.0,3,16.0,9,2.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,ALB,Williams,23,15.0,0,15.0,R,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,ZHO,Alfa Romeo,24,17.0,0,20.0,R,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,HUL,Haas F1 Team,27,18.0,0,11.0,12,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,RIC,AlphaTauri,3,9.0,0,17.0,13,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,OCO,Alpine,31,14.0,0,12.0,10,1.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,NOR,McLaren,4,2.0,7,7.0,2,19.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,HAM,Mercedes,44,7.0,2,5.0,8,4.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,SAI,Ferrari,55,8.0,1,8.0,6,8.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,RUS,Mercedes,63,4.0,5,6.0,R,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,BOT,Alfa Romeo,77,19.0,0,18.0,R,0.0
2023,20,Interlagos,Sao Paulo Grand Prix,44.73,Rain,PIA,McLaren,81,10.0,0,10.0,14,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,VER,Red Bull Racing,1,,0,3.0,1,25.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,GAS,Alpine,10,,0,5.0,11,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,PER,Red Bull Racing,11,,0,12.0,3,15.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,ALO,Aston Martin,14,,0,10.0,9,2.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,LEC,Ferrari,16,,0,1.0,2,18.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,STR,Aston Martin,18,,0,14.0,5,10.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,SAR,Williams,2,,0,7.0,16,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,MAG,Haas F1 Team,20,,0,9.0,13,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,TSU,AlphaTauri,22,,0,20.0,18,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,ALB,Williams,23,,0,6.0,12,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,ZHO,Alfa Romeo,24,,0,18.0,15,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,HUL,Haas F1 Team,27,,0,13.0,19,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,RIC,AlphaTauri,3,,0,15.0,14,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,OCO,Alpine,31,,0,17.0,4,12.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,NOR,McLaren,4,,0,16.0,R,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,HAM,Mercedes,44,,0,11.0,7,6.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,SAI,Ferrari,55,,0,2.0,6,8.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,RUS,Mercedes,63,,0,4.0,8,4.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,BOT,Alfa Romeo,77,,0,8.0,17,0.0
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,17.47,Dry,PIA,McLaren,81,,0,19.0,10,2.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,VER,Red Bull Racing,1,,0,1.0,1,26.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,GAS,Alpine,10,,0,10.0,13,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,PER,Red Bull Racing,11,,0,9.0,4,12.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,ALO,Aston Martin,14,,0,7.0,7,6.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,LEC,Ferrari,16,,0,2.0,2,18.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,STR,Aston Martin,18,,0,13.0,10,1.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,SAR,Williams,2,,0,20.0,16,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,MAG,Haas F1 Team,20,,0,17.0,20,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,TSU,AlphaTauri,22,,0,6.0,8,4.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,ALB,Williams,23,,0,14.0,14,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,ZHO,Alfa Romeo,24,,0,19.0,17,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,HUL,Haas F1 Team,27,,0,8.0,15,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,RIC,AlphaTauri,3,,0,15.0,11,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,OCO,Alpine,31,,0,12.0,12,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,NOR,McLaren,4,,0,5.0,5,10.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,HAM,Mercedes,44,,0,11.0,9,2.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,SAI,Ferrari,55,,0,16.0,18,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,RUS,Mercedes,63,,0,4.0,3,15.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,BOT,Alfa Romeo,77,,0,18.0,19,0.0
2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,36.46,Dry,PIA,McLaren,81,,0,3.0,6,8.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,VER,Red Bull Racing,1,,0,1.0,1,26.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,GAS,Alpine,10,,0,20.0,18,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,PER,Red Bull Racing,11,,0,5.0,2,18.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,ALO,Aston Martin,14,,0,6.0,9,2.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,LEC,Ferrari,16,,0,2.0,4,12.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,STR,Aston Martin,18,,0,12.0,10,1.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,SAR,Williams,2,,0,18.0,20,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,MAG,Haas F1 Team,20,,0,15.0,12,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,TSU,RB,22,,0,11.0,14,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,ALB,Williams,23,,0,13.0,15,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,ZHO,Kick Sauber,24,,0,17.0,11,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,HUL,Haas F1 Team,27,,0,10.0,16,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,RIC,RB,3,,0,14.0,13,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,OCO,Alpine,31,,0,19.0,17,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,NOR,McLaren,4,,0,7.0,6,8.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,HAM,Mercedes,44,,0,9.0,7,6.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,SAI,Ferrari,55,,0,4.0,3,15.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,RUS,Mercedes,63,,0,3.0,5,10.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,BOT,Kick Sauber,77,,0,16.0,19,0.0
2024,1,Sakhir,Bahrain Grand Prix,26.7,Dry,PIA,McLaren,81,,0,8.0,8,4.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,VER,Red Bull Racing,1,,0,1.0,1,25.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,GAS,Alpine,10,,0,18.0,R,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,PER,Red Bull Racing,11,,0,3.0,2,18.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,ALO,Aston Martin,14,,0,4.0,5,10.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,LEC,Ferrari,16,,0,2.0,3,16.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,STR,Aston Martin,18,,0,10.0,R,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,SAR,Williams,2,,0,19.0,14,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,MAG,Haas F1 Team,20,,0,13.0,12,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,TSU,RB,22,,0,9.0,15,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,ALB,Williams,23,,0,12.0,11,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,ZHO,Kick Sauber,24,,0,20.0,18,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,HUL,Haas F1 Team,27,,0,15.0,10,1.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,RIC,RB,3,,0,14.0,16,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,OCO,Alpine,31,,0,17.0,13,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,BEA,Ferrari,38,,0,11.0,7,6.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,NOR,McLaren,4,,0,6.0,8,4.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,HAM,Mercedes,44,,0,8.0,9,2.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,RUS,Mercedes,63,,0,7.0,6,8.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,BOT,Kick Sauber,77,,0,16.0,17,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,34.45,Dry,PIA,McLaren,81,,0,5.0,4,12.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,VER,Red Bull Racing,1,,0,1.0,R,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,GAS,Alpine,10,,0,17.0,13,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,PER,Red Bull Racing,11,,0,3.0,5,10.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,ALO,Aston Martin,14,,0,10.0,8,4.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,LEC,Ferrari,16,,0,5.0,2,19.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,STR,Aston Martin,18,,0,9.0,6,8.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,MAG,Haas F1 Team,20,,0,14.0,10,1.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,TSU,RB,22,,0,8.0,7,6.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,ALB,Williams,23,,0,12.0,11,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,ZHO,Kick Sauber,24,,0,19.0,15,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,HUL,Haas F1 Team,27,,0,16.0,9,2.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,RIC,RB,3,,0,18.0,12,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,OCO,Alpine,31,,0,15.0,16,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,NOR,McLaren,4,,0,4.0,3,15.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,HAM,Mercedes,44,,0,11.0,R,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,SAI,Ferrari,55,,0,2.0,1,25.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,RUS,Mercedes,63,,0,7.0,17,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,BOT,Kick Sauber,77,,0,13.0,14,0.0
2024,3,Melbourne,Australian Grand Prix,34.07,Rain,PIA,McLaren,81,,0,6.0,4,12.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,VER,Red Bull Racing,1,,0,1.0,1,26.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,GAS,Alpine,10,,0,17.0,16,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,PER,Red Bull Racing,11,,0,2.0,2,18.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,ALO,Aston Martin,14,,0,5.0,6,8.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,LEC,Ferrari,16,,0,8.0,4,12.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,STR,Aston Martin,18,,0,16.0,12,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,SAR,Williams,2,,0,19.0,17,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,MAG,Haas F1 Team,20,,0,18.0,13,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,TSU,RB,22,,0,10.0,10,1.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,ALB,Williams,23,,0,14.0,R,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,ZHO,Kick Sauber,24,,0,20.0,R,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,HUL,Haas F1 Team,27,,0,12.0,11,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,RIC,RB,3,,0,11.0,R,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,OCO,Alpine,31,,0,15.0,15,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,NOR,McLaren,4,,0,3.0,5,10.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,HAM,Mercedes,44,,0,7.0,9,2.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,SAI,Ferrari,55,,0,4.0,3,15.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,RUS,Mercedes,63,,0,9.0,7,6.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,BOT,Kick Sauber,77,,0,13.0,14,0.0
2024,4,Suzuka,Japanese Grand Prix,26.38,Rain,PIA,McLaren,81,,0,6.0,8,4.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,VER,Red Bull Racing,1,1.0,8,4.0,1,25.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,GAS,Alpine,10,15.0,0,16.0,13,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,PER,Red Bull Racing,11,3.0,6,6.0,3,15.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,ALO,Aston Martin,14,20.0,0,3.0,7,7.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,LEC,Ferrari,16,4.0,5,7.0,4,12.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,STR,Aston Martin,18,14.0,0,15.0,15,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,SAR,Williams,2,18.0,0,20.0,17,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,MAG,Haas F1 Team,20,10.0,0,12.0,16,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,TSU,RB,22,16.0,0,19.0,R,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,ALB,Williams,23,17.0,0,18.0,12,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,ZHO,Kick Sauber,24,9.0,0,10.0,14,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,HUL,Haas F1 Team,27,19.0,0,13.0,10,1.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,RIC,RB,3,11.0,0,14.0,R,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,OCO,Alpine,31,13.0,0,17.0,11,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,NOR,McLaren,4,6.0,3,1.0,2,18.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,HAM,Mercedes,44,2.0,7,2.0,9,2.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,SAI,Ferrari,55,5.0,4,5.0,5,10.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,RUS,Mercedes,63,8.0,1,11.0,6,8.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,BOT,Kick Sauber,77,12.0,0,9.0,R,0.0
2024,5,Shanghai,Chinese Grand Prix,31.39,Rain,PIA,McLaren,81,7.0,2,8.0,8,4.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,VER,Red Bull Racing,1,1.0,8,1.0,2,18.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,GAS,Alpine,10,9.0,0,16.0,12,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,PER,Red Bull Racing,11,3.0,6,3.0,4,12.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,ALO,Aston Martin,14,17.0,0,8.0,9,2.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,LEC,Ferrari,16,2.0,7,2.0,3,15.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,STR,Aston Martin,18,19.0,0,7.0,17,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,SAR,Williams,2,10.0,0,19.0,R,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,MAG,Haas F1 Team,20,18.0,0,14.0,19,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,TSU,RB,22,8.0,1,15.0,7,6.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,ALB,Williams,23,13.0,0,20.0,18,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,ZHO,Kick Sauber,24,11.0,0,17.0,14,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,HUL,Haas F1 Team,27,7.0,2,10.0,11,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,RIC,RB,3,4.0,5,4.0,15,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,OCO,Alpine,31,15.0,0,13.0,10,1.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,NOR,McLaren,4,20.0,0,9.0,1,25.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,HAM,Mercedes,44,16.0,0,12.0,6,8.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,SAI,Ferrari,55,5.0,4,5.0,5,10.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,RUS,Mercedes,63,12.0,0,11.0,8,4.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,BOT,Kick Sauber,77,14.0,0,18.0,16,0.0
2024,6,Miami,Miami Grand Prix,46.56,Dry,PIA,McLaren,81,6.0,3,6.0,13,0.0
2024,7,Imola,Emilia Romagna Grand Prix,41.67,Dry,VER,Red Bull Racing,1,,0,1.0,1,25.0
